,State,Area_name,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,PCTPOVALL_2020,Population 2020,Population 2021,Median_Household_Income_2020,Med_HH_Income_Percent_of_State_Total_2020,Unemployment_rate_2020,Average Precipitation,Average Temperature,rent
2818,TX,Travis County,9.7,15.7,23.0,51.5,10.2,"1,290,188","1,305,154","82,605",125.1,6.4,3.38,68.8,15875.266666666666
2819,TX,Trinity County,17.4,35.7,33.2,13.6,16.8,"13,602","13,827","47,685",72.2,8.1,3.49,68.0,8452.066666666668
2820,TX,Tyler County,18.7,41.7,25.4,14.2,18.9,"19,798","20,077","48,809",73.9,9.9,3.69,67.5,7520.866666666667
2821,TX,Upshur County,13.2,34.9,33.6,18.2,12.6,"40,892","41,774","58,231",88.2,7.7,3.5,65.8,10266.466666666667
2822,TX,Upton County,21.9,38.0,26.1,14.0,12.1,"3,308","3,265","59,593",90.2,5.7,1.65,65.5,7602.466666666666
2823,TX,Uvalde County,24.1,29.6,26.9,19.4,19.0,"24,564","24,729","49,275",74.6,6.4,2.83,69.7,7309.666666666667
2824,TX,Val Verde County,30.0,24.5,26.4,19.1,15.6,"47,586","47,564","54,346",82.3,8.3,1.93,68.6,7384.066666666667
2825,TX,Van Zandt County,14.7,33.0,36.5,15.8,12.9,"59,541","61,275","57,891",87.6,6.1,3.75,66.3,8185.666666666667
2826,TX,Victoria County,16.6,30.5,34.0,18.9,16.5,"91,319","90,964","53,583",81.1,8.3,3.61,71.4,10436.866666666667
2827,TX,Walker County,14.0,39.9,27.0,19.0,18.0,"76,400","77,977","43,002",65.1,7.2,3.63,68.6,10492.066666666668
2828,TX,Waller County,14.8,31.5,30.8,23.0,12.6,"56,794","59,781","69,460",105.2,7.6,3.72,69.7,13408.066666666668
2829,TX,Ward County,20.5,36.5,31.5,11.5,9.8,"11,644","11,194","57,257",86.7,9.5,1.31,65.3,7566.466666666666
2830,TX,Washington County,12.5,31.0,28.4,28.1,11.7,"35,805","35,891","62,667",94.9,5.6,3.53,69.3,9786.466666666667
2831,TX,Webb County,31.8,24.6,24.8,18.8,19.9,"267,114","267,945","56,588",85.7,8.5,1.98,73.1,9342.466666666667
2832,TX,Wharton County,20.0,29.1,32.2,18.8,13.8,"41,570","41,721","55,887",84.6,6.8,3.94,70.7,8471.266666666666
2833,TX,Wheeler County,20.1,30.7,34.0,15.3,13.5,"4,990","4,927","49,838",75.5,6.1,2.1,60.0,7278.466666666666
2834,TX,Wichita County,11.7,32.6,32.5,23.1,16.0,"129,350","130,069","54,659",82.8,6.6,2.97,64.7,8720.866666666667
2835,TX,Wilbarger County,21.3,33.4,30.4,14.9,14.6,"12,887","12,731","51,774",78.4,5.9,2.76,64.3,7950.466666666666
2836,TX,Willacy County,29.9,37.2,23.7,9.2,24.7,"20,164","20,316","40,190",60.8,12.0,2.68,75.0,7072.066666666667
2837,TX,Williamson County,6.7,20.2,31.2,41.9,5.6,"609,017","643,026","91,507",138.5,5.8,3.3,68.1,15875.266666666666
2838,TX,Wilson County,11.4,34.3,31.3,22.9,9.4,"49,753","51,257","74,529",112.8,5.7,3.05,71.0,12186.466666666667
2839,TX,Winkler County,31.1,30.4,28.9,9.5,11.8,"7,791","7,415","77,960",118.0,9.4,1.4,64.2,7472.866666666667
2840,TX,Wise County,13.9,34.2,33.1,18.8,10.0,"68,632","71,714","71,636",108.5,6.5,3.33,65.6,11228.866666666667
2841,TX,Wood County,14.4,33.1,33.4,19.2,13.5,"44,843","45,875","61,886",93.7,6.6,3.53,65.6,8468.866666666667
2842,TX,Yoakum County,30.8,30.1,27.3,11.8,10.8,"7,694","7,607","67,132",101.6,12.0,1.59,60.0,7278.466666666666
2843,TX,Young County,15.2,30.4,30.9,23.6,14.8,"17,867","17,977","54,569",82.6,5.3,2.75,65.1,7259.266666666666
2844,TX,Zapata County,35.3,30.6,21.9,12.2,24.6,"13,889","13,908","39,876",60.4,12.2,1.75,74.4,7602.466666666666
2845,TX,Zavala County,24.3,35.0,28.3,12.4,27.2,"9,670","9,534","34,898",52.8,14.3,2.38,71.6,7278.466666666666
2847,UT,Beaver County,8.6,27.0,38.5,25.8,7.7,"7,072","7,249","61,858",79.5,4.0,1.09,48.9,7460.866666666667
2848,UT,Box Elder County,7.1,30.4,38.8,23.7,6.8,"57,666","59,688","73,926",95.0,4.4,1.0,48.2,7741.666666666667
2849,UT,Cache County,6.5,20.2,34.9,38.5,9.2,"133,154","137,417","65,391",84.1,3.0,2.27,44.1,7801.666666666667
2850,UT,Carbon County,7.8,29.4,46.0,16.8,12.8,"20,412","20,372","51,902",66.7,5.3,1.41,45.2,7763.266666666666
2851,UT,Daggett County,3.9,42.5,38.8,14.7,6.5,935,976,"63,461",81.6,4.6,1.4,42.3,8425.666666666666
2852,UT,Davis County,4.1,21.2,36.6,38.2,5.0,"362,679","367,285","92,253",118.6,4.1,2.13,49.1,10566.466666666667
2853,UT,Duchesne County,10.8,38.4,37.1,13.7,10.6,"19,596","19,790","61,709",79.3,7.8,1.61,42.4,9328.066666666668
2854,UT,Emery County,5.6,30.1,48.5,15.8,9.3,"9,825","9,967","64,144",82.5,4.8,0.98,50.6,6976.066666666667
2855,UT,Garfield County,6.3,30.6,37.7,25.4,9.7,"5,083","5,129","47,638",61.2,10.4,1.16,48.8,7292.866666666667
2856,UT,Grand County,6.2,27.1,36.1,30.7,10.4,"9,669","9,663","58,852",75.7,9.5,1.33,50.9,8617.666666666666
2857,UT,Iron County,6.6,23.1,41.4,28.9,13.7,"57,289","60,519","52,942",68.1,4.5,1.25,48.9,7804.066666666667
2858,UT,Juab County,7.6,37.8,35.9,18.7,7.7,"11,786","12,155","70,086",90.1,3.0,1.05,50.1,10321.666666666666
2859,UT,Kane County,8.6,24.8,36.9,29.7,9.0,"7,667","7,992","58,352",75.0,5.3,1.07,52.8,8617.666666666666
2860,UT,Millard County,10.4,32.4,34.9,22.4,10.7,"12,975","13,164","60,316",77.5,3.3,0.9,50.7,7460.866666666667
2861,UT,Morgan County,2.2,20.2,39.3,38.4,3.7,"12,295","12,657","103,746",133.4,3.4,2.12,44.2,10566.466666666667
2862,UT,Piute County,7.3,30.5,40.6,21.6,15.3,"1,438","1,487","47,206",60.7,6.2,1.26,43.8,8044.066666666667
2863,UT,Rich County,4.3,28.2,45.4,22.0,8.4,"2,510","2,597","75,531",97.1,3.5,1.48,41.3,8425.666666666666
2864,UT,Salt Lake County,8.5,22.4,32.6,36.5,7.0,"1,185,238","1,186,421","79,294",101.9,5.1,1.82,48.8,12793.666666666666
2865,UT,San Juan County,14.3,30.5,36.1,19.2,18.6,"14,518","14,489","50,686",65.2,10.3,1.21,53.0,7444.066666666667
2866,UT,Sanpete County,8.0,31.6,39.6,20.7,14.1,"28,437","29,106","55,033",70.8,3.8,1.61,44.7,6851.266666666666
2867,UT,Sevier County,9.0,31.2,38.9,20.9,10.0,"21,522","21,906","56,318",72.4,4.3,1.27,45.2,7477.666666666667
2868,UT,Summit County,4.8,16.0,23.1,56.1,4.5,"42,357","43,093","115,756",148.8,7.2,2.14,39.6,14536.066666666668
2869,UT,Tooele County,7.9,31.9,37.1,23.1,5.7,"72,698","76,640","79,101",101.7,4.7,0.91,50.4,10633.666666666666
2870,UT,Uintah County,11.5,38.1,34.1,16.3,10.8,"35,620","36,204","63,282",81.4,9.3,1.24,46.6,10081.666666666666
2871,UT,Utah County,4.8,16.7,37.3,41.1,7.8,"659,399","684,986","81,804",105.2,3.8,1.65,47.1,10321.666666666666
2872,UT,Wasatch County,4.6,20.6,31.2,43.7,4.7,"34,788","36,173","87,098",112.0,6.5,2.01,41.7,12114.466666666667
2873,UT,Washington County,6.2,22.5,42.1,29.2,6.9,"180,279","191,226","71,904",92.4,5.4,1.13,56.5,10885.666666666666
2874,UT,Wayne County,10.4,19.0,46.5,24.0,11.2,"2,486","2,558","54,790",70.4,7.7,0.94,50.9,7314.466666666666
2875,UT,Weber County,8.5,29.3,37.2,25.1,7.3,"262,223","267,066","72,091",92.7,4.9,2.21,46.1,10566.466666666667
2892,VA,Accomack County,17.5,36.8,25.9,19.7,17.6,"33,413","33,246","44,127",55.7,6.5,3.02,59.5,7561.666666666667
2893,VA,Albemarle County,7.3,14.5,19.4,58.7,6.3,"112,395","113,535","79,708",100.7,5.3,3.42,56.1,15683.266666666666
2894,VA,Alleghany County,10.6,42.7,32.1,14.6,11.7,"15,223","14,986","52,281",66.0,6.5,3.0,54.0,7052.866666666667
2895,VA,Amelia County,14.4,42.8,24.6,18.2,9.0,"13,265","13,268","70,511",89.1,5.8,3.21,57.5,12637.666666666666
2896,VA,Amherst County,13.4,38.0,27.3,21.3,11.2,"31,307","31,273","61,111",77.2,5.5,3.52,55.7,8768.866666666667
2897,VA,Appomattox County,12.2,36.9,29.4,21.5,12.6,"16,119","16,353","55,152",69.7,5.7,3.17,56.4,8768.866666666667
2898,VA,Arlington County,5.1,7.9,11.2,75.8,6.0,"238,643","232,965","125,004",157.9,4.4,3.08,56.7,20888.866666666665
2899,VA,Augusta County,11.3,40.2,26.2,22.3,8.3,"77,487","77,563","67,698",85.5,4.6,3.17,53.5,9210.466666666667
2900,VA,Bath County,12.5,38.7,31.4,17.4,11.2,"4,209","4,114","56,165",71.0,9.9,3.04,52.9,7544.866666666667
2901,VA,Bedford County,8.2,30.1,30.9,30.9,6.8,"79,462","80,131","70,004",88.4,5.1,3.43,56.5,8768.866666666667
2902,VA,Bland County,11.4,42.9,32.3,13.4,12.1,"6,270","6,173","56,637",71.6,5.6,2.79,51.9,7228.066666666667
2903,VA,Botetourt County,6.4,34.4,32.3,26.9,6.6,"33,596","33,866","70,803",89.4,4.5,3.26,55.8,8912.866666666667
2904,VA,Brunswick County,23.0,36.4,25.8,14.8,20.2,"15,849","15,940","45,556",57.6,7.9,3.03,58.3,8862.466666666667
2905,VA,Buchanan County,27.4,36.9,23.8,11.8,23.7,"20,355","19,816","35,891",45.3,9.4,2.77,54.7,6959.266666666666
2906,VA,Buckingham County,17.5,44.0,25.9,12.6,16.8,"16,824","16,947","49,339",62.3,7.3,3.29,56.8,8980.066666666668
2907,VA,Campbell County,11.2,33.5,31.8,23.5,8.9,"55,696","55,492","59,223",74.8,5.8,3.16,56.5,8768.866666666667
2908,VA,Caroline County,12.0,38.9,27.3,21.8,9.8,"30,887","31,332","67,663",85.5,6.7,3.18,57.2,12637.666666666666
2909,VA,Carroll County,19.1,37.9,28.2,14.8,13.2,"29,155","29,048","48,555",61.3,8.2,3.5,52.8,7379.266666666666
2910,VA,Charles City County,18.5,39.8,25.5,16.2,9.9,"6,773","6,594","61,850",78.1,6.6,3.02,59.9,12637.666666666666
2911,VA,Charlotte County,16.1,38.2,31.8,13.9,17.2,"11,529","11,448","45,084",57.0,5.5,3.08,57.0,6844.066666666667
2912,VA,Chesterfield County,7.4,23.1,29.4,40.1,6.6,"364,548","370,688","83,598",105.6,5.8,3.15,58.3,12637.666666666666
2913,VA,Clarke County,8.3,29.0,28.0,34.7,6.2,"14,783","14,881","88,407",111.7,4.6,3.12,54.3,20888.866666666665
2914,VA,Craig County,8.5,37.2,32.6,21.7,10.4,"4,892","4,865","57,314",72.4,5.1,3.12,53.9,8912.866666666667
2915,VA,Culpeper County,12.9,31.1,30.9,25.2,8.5,"52,552","53,596","80,151",101.3,4.9,3.17,55.6,12073.666666666666
2916,VA,Cumberland County,14.2,35.3,33.9,16.5,13.5,"9,675","9,681","51,035",64.5,6.0,3.25,57.1,10787.266666666666
2917,VA,Dickenson County,21.8,36.5,30.4,11.4,19.3,"14,124","13,787","38,394",48.5,7.9,2.58,54.7,7547.266666666666
2918,VA,Dinwiddie County,15.5,37.1,29.5,17.8,11.1,"27,947","27,912","63,567",80.3,6.3,3.03,58.3,12637.666666666666
2919,VA,Essex County,17.2,35.8,30.8,16.2,12.3,"10,599","10,573","56,134",70.9,6.9,3.07,58.3,10355.266666666666
2920,VA,Fairfax County,7.3,12.6,17.9,62.1,5.3,"1,150,309","1,139,720","132,509",167.4,5.8,3.13,56.3,20888.866666666665
2921,VA,Fauquier County,8.1,24.3,30.9,36.7,6.0,"72,972","73,815","106,977",135.2,4.7,3.2,55.1,20888.866666666665
2922,VA,Floyd County,11.0,36.4,31.0,21.7,10.9,"15,476","15,566","54,262",68.6,5.0,3.57,52.5,7938.466666666666
2923,VA,Fluvanna County,7.5,23.8,33.0,35.6,6.8,"27,249","27,723","79,598",100.6,5.2,3.33,56.7,15683.266666666666
2924,VA,Franklin County,11.6,34.3,31.3,22.7,11.5,"54,477","54,938","61,714",78.0,5.4,3.49,56.2,7009.666666666667
2925,VA,Frederick County,11.6,31.9,29.7,26.8,7.4,"91,419","93,717","83,033",104.9,4.6,2.98,53.6,11276.866666666667
2926,VA,Giles County,10.0,37.7,32.7,19.5,10.7,"16,787","16,562","55,983",70.7,6.2,2.88,53.1,7213.666666666667
2927,VA,Gloucester County,10.9,30.9,34.1,24.0,7.9,"38,711","39,069","73,893",93.4,5.4,2.98,60.0,13655.266666666666
2928,VA,Goochland County,6.9,23.2,26.1,43.8,5.8,"24,727","25,488","101,927",128.8,4.8,3.31,57.0,12637.666666666666
2929,VA,Grayson County,16.9,36.7,30.3,16.0,16.2,"15,333","15,359","45,896",58.0,5.7,3.31,50.8,7417.666666666667
2930,VA,Greene County,12.1,29.8,28.1,30.0,8.1,"20,552","20,968","70,046",88.5,5.2,3.48,54.8,15683.266666666666
2931,VA,Greensville County,21.9,40.4,26.4,11.3,21.5,"11,391","11,437","48,578",61.4,6.6,2.86,59.0,8735.266666666666
2932,VA,Halifax County,17.6,36.6,29.8,16.1,17.8,"34,022","33,738","43,386",54.8,7.0,3.07,57.5,6762.466666666666
2933,VA,Hanover County,6.1,25.6,27.9,40.3,5.0,"109,979","111,603","97,717",123.5,4.8,3.21,57.6,12637.666666666666
2934,VA,Henrico County,7.5,21.7,26.5,44.3,8.3,"334,389","333,554","80,105",101.2,6.4,3.15,58.4,12637.666666666666
2935,VA,Henry County,19.8,34.6,30.5,15.1,12.9,"50,948","50,248","41,706",52.7,7.6,3.43,57.1,7067.266666666666
2936,VA,Highland County,10.1,35.5,23.7,30.7,12.2,"2,232","2,226","52,898",66.8,3.7,3.15,50.3,7300.066666666667
2937,VA,Isle of Wight County,11.1,29.7,31.1,28.0,7.6,"38,606","39,278","75,481",95.4,5.0,3.01,60.2,13655.266666666666
2938,VA,James City County,4.6,17.8,26.7,51.0,6.5,"78,254","79,882","86,501",109.3,6.9,2.98,60.0,13655.266666666666
2939,VA,King and Queen County,9.3,36.1,28.8,25.8,11.1,"6,608","6,662","60,133",76.0,5.1,3.04,58.6,10158.466666666667
2940,VA,King George County,7.5,26.9,30.1,35.5,6.0,"26,723","27,489","90,786",114.7,4.5,3.07,57.7,13223.266666666666
2941,VA,King William County,5.8,33.0,37.1,24.1,6.2,"17,810","18,171","79,313",100.2,5.3,3.08,58.4,12637.666666666666
2942,VA,Lancaster County,9.8,30.5,25.8,33.9,10.3,"10,919","10,928","55,539",70.2,7.3,3.04,59.2,10712.866666666667
2943,VA,Lee County,21.0,35.0,34.4,9.6,26.0,"22,173","21,983","38,229",48.3,6.4,2.86,56.0,7117.666666666667
2944,VA,Loudoun County,6.1,12.4,19.9,61.6,3.2,"420,959","427,592","155,362",196.3,5.3,3.22,55.1,20888.866666666665
2945,VA,Louisa County,11.6,33.8,29.4,25.2,7.9,"37,596","38,848","69,907",88.3,5.2,3.29,56.2,11836.066666666668
2946,VA,Lunenburg County,18.2,39.9,29.5,12.5,16.5,"11,936","11,926","47,384",59.9,5.2,3.11,57.6,7768.066666666667
2947,VA,Madison County,11.4,35.0,29.1,24.5,9.4,"13,837","13,942","67,373",85.1,3.8,3.45,54.4,10684.066666666668
2948,VA,Mathews County,8.1,27.9,34.9,29.1,8.5,"8,533","8,546","68,946",87.1,4.9,3.0,60.2,13655.266666666666
2949,VA,Mecklenburg County,15.2,32.1,29.6,23.1,15.4,"30,319","30,248","49,542",62.6,6.8,3.02,58.0,7806.466666666666
2950,VA,Middlesex County,12.2,30.2,30.7,26.9,11.6,"10,625","10,781","60,752",76.8,5.1,3.01,59.5,10700.866666666667
2951,VA,Montgomery County,6.2,23.1,24.7,46.0,19.3,"99,721","98,473","62,418",78.9,4.7,3.05,53.9,10427.266666666666
2952,VA,Nelson County,14.7,36.2,18.2,30.9,10.7,"14,775","14,790","60,757",76.8,5.6,3.56,55.4,15683.266666666666
2953,VA,New Kent County,6.5,30.6,30.8,32.1,4.6,"22,945","23,897","107,658",136.0,4.5,3.05,59.0,12637.666666666666
2954,VA,Northampton County,14.9,34.2,24.8,26.1,16.2,"12,282","12,085","50,096",63.3,7.8,2.93,60.5,9018.466666666667
2955,VA,Northumberland County,7.9,31.2,28.3,32.6,12.3,"11,839","12,029","60,575",76.5,6.3,3.03,58.8,8202.466666666667
2956,VA,Nottoway County,17.7,38.6,28.1,15.5,19.2,"15,642","15,594","51,503",65.1,5.0,3.17,57.5,8754.466666666667
2957,VA,Orange County,10.3,36.3,27.7,25.7,9.4,"36,254","37,188","73,226",92.5,5.6,3.27,55.9,10091.266666666666
2958,VA,Page County,16.2,46.6,22.9,14.3,11.3,"23,709","23,807","52,107",65.8,7.3,3.21,53.2,7804.066666666667
2959,VA,Patrick County,17.7,36.6,30.8,14.9,14.2,"17,608","17,602","46,149",58.3,6.8,3.77,55.4,7331.266666666666
2960,VA,Pittsylvania County,15.9,37.2,31.6,15.2,14.0,"60,501","59,972","49,124",62.1,6.4,3.19,57.3,7468.066666666667
2961,VA,Powhatan County,10.4,30.2,28.9,30.6,5.3,"30,333","31,136","98,465",124.4,4.8,3.27,57.3,12637.666666666666
2962,VA,Prince Edward County,14.6,34.3,25.6,25.5,23.6,"21,849","21,932","47,968",60.6,6.4,3.16,57.0,9119.266666666666
2963,VA,Prince George County,10.2,30.4,35.9,23.4,8.2,"43,010","42,880","75,717",95.7,6.4,2.98,59.5,12637.666666666666
2964,VA,Prince William County,10.8,19.9,27.4,41.9,4.9,"482,204","484,472","111,117",140.4,6.5,3.12,56.2,20888.866666666665
2965,VA,Pulaski County,10.9,33.7,35.6,19.7,12.5,"33,800","33,759","50,530",63.8,7.8,2.87,53.4,7799.266666666666
2966,VA,Rappahannock County,9.1,25.7,31.1,34.1,8.9,"7,348","7,407","76,634",96.8,4.6,3.25,54.1,12745.666666666666
2967,VA,Richmond County,19.9,35.6,26.5,18.1,16.0,"8,923","9,017","55,870",70.6,4.9,3.06,58.5,9155.266666666666
2968,VA,Roanoke County,6.7,27.2,30.1,36.0,6.0,"96,929","96,589","71,613",90.5,5.1,3.33,55.6,8912.866666666667
2969,VA,Rockbridge County,11.0,34.8,26.6,27.6,10.5,"22,650","22,641","55,684",70.3,5.5,3.2,54.9,8632.066666666668
2970,VA,Rockingham County,14.7,35.9,22.4,27.0,8.3,"83,757","84,394","62,609",79.1,4.7,3.06,53.3,10160.866666666667
2971,VA,Russell County,18.9,38.1,32.8,10.2,16.2,"25,781","25,550","43,206",54.6,6.6,2.63,54.1,6887.266666666666
2972,VA,Scott County,17.9,36.3,30.8,15.0,17.6,"21,576","21,419","44,937",56.8,5.3,2.85,56.2,7040.866666666667
2973,VA,Shenandoah County,11.9,41.0,27.4,19.7,10.1,"44,186","44,752","54,294",68.6,5.3,2.87,53.5,9270.466666666667
2974,VA,Smyth County,16.6,37.5,31.0,14.9,15.2,"29,800","29,477","43,351",54.8,6.4,2.96,52.1,6992.866666666667
2975,VA,Southampton County,14.8,30.2,35.8,19.3,12.5,"17,996","18,006","60,441",76.4,4.9,2.95,59.5,9496.066666666668
2976,VA,Spotsylvania County,8.7,28.4,30.9,32.1,6.6,"140,032","143,676","94,299",119.1,5.9,3.22,56.1,20888.866666666665
2977,VA,Stafford County,7.0,22.3,29.4,41.3,5.4,"156,927","160,877","110,120",139.1,5.6,3.13,56.5,20888.866666666665
2978,VA,Surry County,15.6,34.0,30.0,20.4,11.6,"6,561","6,530","57,872",73.1,5.7,2.96,59.9,7544.866666666667
2979,VA,Sussex County,19.3,40.9,26.5,13.3,18.9,"10,829","10,763","48,040",60.7,8.6,2.9,59.1,12637.666666666666
2980,VA,Tazewell County,16.6,37.0,31.2,15.2,16.4,"40,429","39,925","45,214",57.1,7.6,2.9,52.0,7568.866666666667
2981,VA,Warren County,12.1,36.2,30.9,20.8,10.1,"40,727","40,925","63,797",80.6,5.8,3.08,53.9,11725.666666666666
2982,VA,Washington County,13.8,32.8,29.2,24.2,13.2,"53,935","53,635","53,785",67.9,5.8,2.7,54.5,7040.866666666667
2983,VA,Westmoreland County,16.2,36.1,29.4,18.3,12.9,"18,477","18,731","59,343",75.0,5.8,3.06,58.4,9880.066666666668
2984,VA,Wise County,22.7,32.5,30.0,14.8,20.3,"36,130","35,647","41,723",52.7,7.5,2.74,54.2,6918.466666666666
2985,VA,Wythe County,12.6,38.9,29.5,19.0,12.0,"28,290","28,178","54,399",68.7,7.7,2.86,52.4,6956.866666666667
2986,VA,York County,4.8,17.4,28.3,49.5,4.7,"70,045","70,915","91,711",115.9,5.5,2.97,60.5,13655.266666666666
3028,WA,Adams County,31.1,31.7,23.4,13.8,12.7,"20,613","20,621","56,421",70.2,7.2,0.87,49.0,8514.466666666667
3029,WA,Asotin County,9.0,27.5,40.1,23.4,14.1,"22,285","22,397","53,377",66.5,5.1,1.32,48.4,8833.666666666666
3030,WA,Benton County,9.0,23.6,35.8,31.6,9.1,"206,873","210,025","75,882",94.5,7.9,0.65,51.9,11336.866666666667
3031,WA,Chelan County,16.3,25.5,31.8,26.4,8.3,"79,074","79,646","61,546",76.6,8.2,2.98,43.5,10801.666666666666
3032,WA,Clallam County,7.9,26.0,37.2,28.8,13.3,"77,155","78,209","54,712",68.1,10.2,8.64,48.2,11322.466666666667
3033,WA,Clark County,7.0,24.4,37.2,31.3,8.7,"503,311","511,404","76,929",95.8,8.4,5.48,52.3,18712.066666666666
3034,WA,Columbia County,11.9,19.2,43.6,25.3,12.6,"3,952","4,042","58,220",72.5,7.0,2.05,47.9,9832.066666666668
3035,WA,Cowlitz County,10.1,30.4,42.5,17.0,11.9,"110,730","111,524","64,357",80.1,9.1,6.51,50.2,10998.466666666667
3036,WA,Douglas County,17.4,29.2,32.8,20.6,10.5,"42,938","43,696","64,768",80.6,8.3,0.76,48.2,10801.666666666666
3037,WA,Ferry County,10.1,35.1,33.6,21.2,18.4,"7,178","7,273","47,722",59.4,11.6,1.36,43.0,8219.266666666666
3038,WA,Franklin County,23.3,25.2,32.5,18.9,12.4,"96,749","98,268","73,656",91.7,8.7,0.76,51.2,11336.866666666667
3039,WA,Garfield County,4.5,27.6,42.2,25.7,11.4,"2,286","2,346","56,804",70.7,8.5,1.5,48.3,7818.466666666666
3040,WA,Grant County,21.5,27.1,33.5,18.0,13.6,"99,123","100,297","54,753",68.2,8.8,0.6,50.2,8497.666666666666
3041,WA,Grays Harbor County,10.1,35.5,38.3,16.1,15.1,"75,636","76,841","54,034",67.3,11.7,8.93,50.7,9448.066666666668
3042,WA,Island County,4.4,22.0,39.5,34.1,6.5,"86,857","87,432","76,965",95.8,8.2,2.46,50.8,13280.866666666667
3043,WA,Jefferson County,3.7,21.2,32.6,42.5,10.6,"32,977","33,605","66,386",82.7,9.5,10.15,46.3,11927.266666666666
3044,WA,King County,6.6,14.8,25.2,53.4,7.6,"2,269,675","2,252,305","102,620",127.8,7.8,6.68,48.3,24916.066666666666
3045,WA,Kitsap County,5.1,21.3,39.2,34.4,8.3,"275,611","274,314","76,814",95.6,7.7,3.68,51.5,14605.666666666666
3046,WA,Kittitas County,8.2,24.8,32.9,34.1,12.9,"44,337","45,499","64,727",80.6,8.9,2.62,45.6,11344.066666666668
3047,WA,Klickitat County,11.2,25.7,32.6,30.5,14.0,"22,735","23,118","57,476",71.6,8.2,1.62,48.7,10019.266666666666
3048,WA,Lewis County,10.6,29.7,40.6,19.1,13.3,"82,149","84,398","54,578",68.0,9.4,6.16,48.1,10168.066666666668
3049,WA,Lincoln County,7.1,27.1,40.4,25.4,11.4,"10,876","11,232","61,332",76.4,6.7,0.98,47.1,7564.066666666667
3050,WA,Mason County,10.4,31.3,40.2,18.1,12.6,"65,726","67,615","63,785",79.4,9.8,8.05,49.3,11080.066666666668
3051,WA,Okanogan County,15.4,29.6,34.7,20.2,19.8,"42,104","42,634","48,979",61.0,8.9,1.62,42.9,8648.866666666667
3052,WA,Pacific County,10.2,30.0,39.5,20.3,13.6,"23,365","23,948","53,319",66.4,11.0,8.09,51.4,9385.666666666666
3053,WA,Pend Oreille County,9.3,32.4,37.2,21.1,14.7,"13,401","13,886","57,212",71.2,10.1,2.74,42.1,8269.666666666666
3054,WA,Pierce County,8.2,26.5,37.6,27.7,8.7,"921,130","925,708","80,236",99.9,9.5,5.41,47.4,15870.466666666667
3055,WA,San Juan County,4.1,15.3,29.0,51.7,9.6,"17,788","18,557","74,533",92.8,8.1,2.86,50.4,14046.466666666667
3056,WA,Skagit County,9.4,25.6,37.6,27.4,9.5,"129,523","130,696","78,798",98.1,9.6,7.59,46.4,11699.266666666666
3057,WA,Skamania County,8.1,30.3,35.6,26.0,10.6,"12,036","12,170","68,501",85.3,9.2,7.39,46.5,18712.066666666666
3058,WA,Snohomish County,7.5,23.6,36.2,32.8,7.1,"827,957","833,540","93,589",116.5,8.8,7.69,47.2,24916.066666666666
3059,WA,Spokane County,5.9,22.9,39.6,31.6,13.4,"539,339","546,040","60,827",75.7,8.4,1.52,46.3,10211.266666666666
3060,WA,Stevens County,8.3,34.3,36.9,20.5,15.0,"46,445","47,426","50,958",63.4,9.0,1.74,44.8,7652.866666666667
3061,WA,Thurston County,6.1,21.8,36.3,35.7,9.7,"294,793","297,977","79,769",99.3,8.0,4.44,51.1,14392.066666666668
3062,WA,Wahkiakum County,7.3,28.4,44.0,20.3,10.7,"4,422","4,582","62,099",77.3,8.7,7.27,51.2,8312.866666666667
3063,WA,Walla Walla County,12.2,20.7,38.5,28.6,12.9,"62,584","62,682","61,281",76.3,6.6,1.2,51.8,11015.266666666666
3064,WA,Whatcom County,7.3,22.2,35.2,35.3,11.7,"226,847","228,831","70,463",87.7,9.1,6.9,44.5,12913.666666666666
3065,WA,Whitman County,4.4,15.8,31.5,48.2,15.7,"47,973","47,873","52,066",64.8,5.7,1.36,48.7,9800.866666666667
3066,WA,Yakima County,25.7,27.2,29.5,17.6,14.8,"256,728","256,035","56,353",70.2,9.4,1.91,46.6,9133.666666666666
3068,WV,Barbour County,12.7,50.6,22.8,13.9,20.8,"15,465","15,468","43,773",89.0,8.1,3.11,52.5,6100.066666666667
3069,WV,Berkeley County,9.7,37.4,30.1,22.8,10.0,"122,076","126,069","67,163",136.5,6.1,3.09,53.7,12277.666666666666
3070,WV,Boone County,16.6,46.6,25.2,11.6,17.8,"21,809","21,312","49,076",99.7,10.3,2.84,55.5,6109.666666666667
3071,WV,Braxton County,18.1,47.3,20.6,14.0,17.8,"12,447","12,247","47,959",97.5,10.1,3.01,54.7,6623.266666666666
3072,WV,Brooke County,8.1,41.0,30.8,20.2,11.9,"22,559","22,140","50,381",102.4,8.7,2.59,52.8,6839.266666666666
3073,WV,Cabell County,11.8,32.7,28.5,27.1,19.9,"94,350","93,418","44,161",89.8,7.8,2.55,56.0,7943.266666666666
3074,WV,Calhoun County,17.2,45.7,24.9,12.2,20.0,"6,229","6,176","41,726",84.8,15.7,2.87,54.5,6013.666666666667
3075,WV,Clay County,22.2,52.7,14.8,10.3,23.3,"8,051","7,892","36,537",74.3,12.3,2.92,55.2,8620.066666666668
